43	67112408	41969333
44	78396172	47896295
44	78292907	11178099
44	78132602	25860534
44	47242218	34060358
44	78256342	195552
45	9528025	70071563
45	5284746	1988689
45	65816420	33270868
45	12015467	42173273
45	58019317	55690224
46	65816420	13403260
46	4607152	28071238
46	78092078	11763579
46	78396172	7628891
46	74970752	46798538
47	65816420	73378834
47	77375535	12682423
47	78092078	6556
47	75731161	49072305
47	5284746	52937983
48	65816420	2615549
48	78092078	62860439
48	4607152	59750846
48	2649947	23994173
48	74039117	58469254
49	65816420	1612997
49	78092078	12292624
49	4607152	36985868
49	5284746	1752414
49	74039117	56272178
50	75783166	46840724
50	52658372	44594133
50	75731161	18846946
50	17987598	77736436
50	63662981	404015
51	75783166	50882022
51	18403	6184246
51	439074	48524427
51	159731	69273300
51	76589675	77422677
52	75783166	5723289
52	24458151	37419770
52	73741367	3366914
52	52658372	31843107
52	159731	71732605
53	17987598	22730221
53	75783166	23670841
53	66104473	27481335
53	49213501	7635675
53	75731161	69013649
54	75783166	73560883
54	15462864	1996857
54	4607152	16795043
54	2240837	76455149
54	63662981	12634188
55	58562797	17945609
55	66104473	586357
55	75731161	50569499
55	17987598	73207793
55	78092078	3609425
56	58562797	62121155
56	65091614	10747995
56	43656538	660651
56	2649947	1408929
56	15462864	75645118
57	58562797	63718197
57	71204259	43368717
57	49213501	31745558
57	62528684	1352090
57	63662981	33776359
58	58562797	149353
58	71204259	26334743
58	65091614	16743556
58	75731161	75411693
58	49213501	2521102
59	58562797	73966083
59	2649947	12327623
59	66104473	69557185
59	71204259	15291723
59	69759774	78265639
60	68168768	60361376
60	11958464	1589303
60	74519337	12222140
60	316929	29824007
60	33784859	53307338
61	68168768	40922
61	64789378	5743212
61	22400988	35001481
61	66222507	72189527
61	51041610	33876183
62	72624020	44969338
62	68168768	28832428
62	69759774	26616666
62	66104473	14003441
62	66018134	17945609
63	11958464	61854053
63	68168768	3154127
63	73801654	64503842
63	64789378	69512983
63	65091614	1632974
64	68168768	76055488
64	51041610	76599574
64	77375535	39326615
64	57104829	493716
64	66222507	3926794
65	65936627	8739390
65	70869001	44388885
65	49213501	39813016
65	68168768	14235691
65	62528684	49182558
66	65936627	175996
66	70869001	6756239
66	49213501	407233
66	68168768	77080272
66	76802291	6129664
67	65936627	59982100
67	62528684	23372196
67	70869001	57554825
67	67456408	39019161
67	49213501	33512934
68	65936627	5624034
68	69759774	46246338
68	64789378	28341744
68	62528684	7588072
68	68168768	10221795
69	65936627	62372646
69	62528684	34514105
69	68168768	70132318
69	72624020	22404187
69	69759774	14361510
70	78396172	25214567
70	78132602	48508780
70	78256342	42877569
70	78292907	763555
70	2649947	52658372
71	78396172	26658542
71	78132602	46556787
71	78256342	29995439
71	78292907	12229900
71	65789694	25816276
72	78396172	6271
72	78132602	53551430
72	78256342	184570
72	78292907	255954
72	4607152	8000781
73	78396172	76393765
73	78132602	20765204
73	78256342	69167071
73	78292907	37634973
73	74970752	451445
74	78396172	46465898
74	78132602	67029
74	78256342	21347411
74	78292907	43460990
74	65091614	70501237
75	78132602	39716485
75	78396172	77269960
75	78292907	46269351
75	78256342	31485432
75	47242218	49388523
76	78132602	1674353
76	78396172	67979239
76	78292907	689427
76	78256342	71482441
76	62528684	34534118
77	78132602	71482441
77	78396172	42003835
77	78256342	9550030
77	78292907	52378563
77	74970752	74265399
78	78132602	53353992
78	78292907	98770
78	78396172	45482173
78	65091614	65919984
78	78256342	34578727
79	78132602	10122624
79	78256342	579390
79	78292907	871903
79	2649947	31485534
79	78396172	322915
80	78256342	253836
80	78132602	26600432
80	78396172	43808044
80	73801654	62617596
80	36096878	73374461
81	78256342	18934564
81	78396172	1505166
81	78132602	3286366
81	78292907	61252198
81	65789694	62305152
82	78256342	18934432
82	78396172	72520168
82	78132602	56256742
82	2649947	27287411
82	78292907	38873466
83	78256342	37241349
83	65789694	78445291
83	78132602	2871644
83	78396172	2710755
83	78292907	28495100
84	78256342	17304991
84	73801654	1936537
84	18413531	20433319
84	5284746	17218394
84	65789694	31016805
85	78292907	2388886
85	78132602	68116329
85	78396172	26044860
85	78256342	38599961
85	74970752	74550670
86	78292907	68162942
86	78132602	48520204
86	78396172	35211810
86	78256342	70831420
86	47242218	2036687
87	78292907	70156666
87	78132602	255954
87	78256342	13179802
87	78396172	18167349
87	57554825	15325913
88	78292907	511466
88	78132602	23240139
88	78396172	60322505
88	78256342	7374160
88	47242218	1058381
89	62528684	1967733
89	78396172	10303
89	78132602	56272178
89	69759774	5734240
89	4607152	23210
90	77090260	26334743
90	78132602	3788537
90	78396172	1423113
90	65789694	20950467
90	78292907	7398
91	77090260	69204817
91	78132602	15581795
91	65789694	78053249
91	78256342	31139924
91	78396172	75977715
92	77090260	67596545
92	78132602	38390513
92	78256342	38699400
92	2649947	7437547
92	65789694	9536737
93	77090260	62806829
93	78132602	21659985
93	65789694	5249765
93	78256342	13785387
93	69759774	6898858
94	78396172	74767930
94	65789694	38870173
94	78132602	26201825
94	78292907	493716
94	78256342	39548675
95	46676535	741104
95	13165796	42927021
95	5042951	7216822
95	14414065	57687371
95	3201	50036569
96	46676535	31480220
96	14414065	42563941
96	3201	55524428
96	2322153	60976257
96	1038280	7640211
97	46676535	74845559
97	15462864	19254708
97	17987598	5112137
97	63662981	75138286
97	20680975	4493932
98	46676535	2237839
98	2240837	357339
98	1505381	33784859
98	2649947	33512934
98	72216238	352709
99	46676535	5767980
99	72624020	1243735
99	62528684	20324344
99	4607152	68710620
99	2649947	78256342
100	73361785	41171338
100	54051136	12812621
100	25893176	50393660
100	33784859	35238282
100	49882988	41399630
101	73361785	34234728
101	65936627	52625201
101	2387970	1335297
101	25893176	322915
101	14414065	3748546
102	54051136	4677237
102	70156666	52255459
102	65091614	53290292
102	78256342	75984395
102	47242218	1360091
103	54051136	48638289
103	26334743	61260930
103	8591	56249073
103	1777495	1600294
103	67456408	40568034
104	54051136	8843849
104	70156666	74018311
104	8591	33876183
104	65091614	29293797
104	77336358	5657152
105	57554825	30156930
105	72624020	1686404
105	69759774	424487
105	2649947	232526
105	66104473	1935504
106	57554825	19172663
106	2649947	65309248
106	72624020	37070564
106	78396172	40257392
106	22103162	71708395
107	57554825	13988512
107	51567965	29400312
107	58988962	62365540
107	22103162	32748130
107	72252501	30737379
108	57554825	607519
108	78132602	73915200
108	78396172	68926380
108	2649947	6107563
108	78256342	21347411
109	57554825	78066172
109	62436503	33891046
109	48689859	49261105
109	55496873	56093913
109	47242218	18934432
110	63662981	156428
110	17987598	73979822
110	15462864	60189549
110	3201	61023018
110	75783166	28431
111	63662981	47868
111	22921	19075690
111	4607152	63722837
111	49213501	1531409
111	77375535	5211982
112	4607152	508896
112	63662981	37241349
112	17987598	68200658
112	3201	50593506
112	15462864	39697622
113	63662981	51408572
113	15462864	24511932
113	17987598	2730882
113	4607152	31765599
113	49213501	30861351
114	63662981	74550670
114	17987598	9448193
114	4607152	56272178
114	74039117	22848749
114	75731161	12745973
115	77375535	47363085
115	63662981	83193
115	70190212	2345336
115	75731161	53489192
115	66104755	73127816
116	77375535	16070200
116	72624020	39716485
116	75731161	65816420
116	69759774	215889
116	66104755	40978
117	77375535	49891925
117	41270742	18543448
117	78144589	26530571
117	63662981	32050260
117	72624020	5750673
118	77375535	32439784
118	62121155	76385892
118	1038280	2265543
118	62528684	12378165
118	74039117	74926555
119	77375535	85029
119	63662981	263902
119	78144589	56824574
119	17987598	75984395
119	78092078	69303299
120	78092078	78053369
120	74039117	40671192
120	2649947	22589574
120	72624020	2928212
120	72216238	12989981
121	78092078	34641278
121	4607152	21003830
121	60945092	49903401
121	74039117	44388885
121	2649947	27616733
122	78092078	30897833
122	2649947	43460990
122	49213501	76043986
122	74039117	74767930
122	22103162	33731122
123	4607152	59467764
123	2649947	41284472
123	1038280	21488
123	60945092	2860430
123	70171813	33175921
124	78092078	31998221
124	17987598	51203495
124	49213501	2704720
124	63662981	16899830
124	72624020	8871974
125	49213501	60779659
125	75731161	2275867
125	65091614	30862029
125	75783166	32018128
125	69759774	8109963
126	49213501	4031031
126	75783166	46201232
126	75731161	555304
126	17987598	44399285
126	3201	55582305
127	49213501	33270868
127	73801654	49615253
127	65091614	73741367
127	74039117	14662101
127	74550670	2615791
128	62528684	78283444
128	49213501	50647426
128	69759774	66001552
128	72624020	34170016
128	64789378	46849557
129	49213501	9403552
129	62528684	62617596
129	73801654	66104755
129	2649947	78113392
129	72216238	48571455
130	61443482	55836896
130	75731161	78115984
130	2240837	7251
130	41994482	4148425
130	73378834	172335
131	61443482	48650466
131	75731161	43947436
131	66104473	17580808
131	77375535	40186131
131	69759774	4832828
132	61443482	360066
132	75731161	10303
132	77375535	6213536
132	17987598	1802769
132	66104473	34914591
133	61443482	32760944
133	3742825	65816420
133	73361785	557189
133	66104755	68520493
133	75731161	24386453
134	17987598	35884376
134	75731161	27879368
134	63662981	530786
134	66104473	19483882
134	72624020	51396023
135	74039117	60361757
135	14770397	22113059
135	78092078	13751214
135	4607152	467047
135	2649947	71725016
136	74039117	50491390
136	14770397	859981
136	13743601	55843837
136	15143713	53270578
136	17921881	37732235
137	74039117	22521356
137	42304736	78224908
137	14770397	17727869
137	70620180	28267409
137	75746300	7981894
138	74039117	5659
138	49213501	8597086
138	2649947	255954
138	4607152	21312269
138	78396172	48124047
139	74039117	54119784
139	14770397	40201554
139	75731161	31485432
139	4607152	10711453
139	66104473	989154
140	31546082	64459170
140	4607152	56824574
140	67568559	2310753
140	60945092	52180279
140	74039117	62336693
141	31546082	29481838
141	67568559	1631889
141	4607152	64433437
141	3426153	610329
141	61407104	4562875
142	31546082	21727396
142	4607152	3284859
142	5042951	576444
142	67568559	61126352
142	78092078	21488
143	31546082	37885483
143	4607152	36196531
143	67568559	5244
143	20154847	47363085
143	74039117	11026468
144	31546082	42191418
144	67568559	21647820
144	4607152	15525260
144	60945092	10294
144	3426153	1532719
145	44035599	48715673
145	3201	45390860
145	5042951	60929882
145	1038280	49548813
145	14414065	40150949
146	6260894	47349395
146	44035599	10804088
146	11791198	54171755
146	13743601	53068752
146	75746300	10066313
147	44035599	4771336
147	3201	596277
147	5042951	990648
147	11791198	52352582
147	1038280	20950467
148	44035599	78266823
148	14389994	15292639
148	68190864	78283444
148	24730111	35114916
148	7906908	49261088
149	44035599	15239331
149	78132602	76187094
149	2521102	63822450
149	69759774	24701084
149	78256342	17987598
150	73801654	45580833
150	33148906	33561186
150	61795354	35204947
150	18287344	25220
150	78256342	47322010
151	73801654	361157
151	13144407	64563432
151	71465383	52821475
151	65091614	37880271
151	74039117	2948657
152	73801654	996149
152	3373310	46556787
152	58229069	7324297
152	15036	14647723
152	45542926	76088934
153	73801654	54530881
153	49213501	72252501
153	69759774	35238282
153	72624020	57554825
153	66222507	54141066
154	33148906	44035599
154	73801654	35691407
154	70198518	30578523
154	83193	146806
154	3869283	407249
155	56391106	2310753
155	8339883	4166856
155	53076456	961961
155	64345812	70480380
155	70831420	75752969
156	8702779	11125818
156	56391106	69547651
156	11087760	70501237
156	20433613	52445983
156	52937983	24979660
157	56391106	42736510
157	3201	24833024
157	1038280	72867464
157	23423379	1367992
157	14756976	54423208
158	56391106	76998906
158	936085	2730882
158	54838	57091934
158	59311209	45155414
158	4481763	97922
159	11448262	68440670
159	56391106	57537760
159	64063915	47319644
159	53076456	17032305
159	52937983	4677237
160	60660687	6870342
160	36096878	31706469
160	70869001	34358661
160	407233	33529756
160	78256342	41731546
161	60660687	27908263
161	65816420	252008
161	2649947	78148688
161	5042951	11338826
161	70171813	14520910
162	5042951	153774
162	3201	61379828
162	78092078	410858
162	66104473	3710117
162	69759774	167326
163	60660687	63662981
163	74039117	97914
163	76199017	72520168
163	74550670	170333
163	4607152	74828085
164	60660687	31976229
164	53957980	31668210
164	12812621	70476313
164	66018134	552609
164	17987598	43019609
165	9167123	56524376
165	73539481	10575954
165	65872280	4413835
165	1632974	5736171
165	33809974	38180687
166	9167123	43693845
166	64692781	61210191
166	54137111	1248251
166	23762519	5657152
166	6231816	72645041
167	24051690	49615253
167	9167123	34995146
167	23423379	77061339
167	9528025	67200581
167	58019317	9943124
168	9167123	49369271
168	1149769	22120953
168	27050403	1338683
168	71465383	76753043
168	1781619	46201232
169	295445	73876743
169	66018134	37652061
169	9167123	33501440
169	3201	75038808
169	72624020	40196540
170	67387083	66888952
170	72624020	48799229
170	48689859	22155527
170	69759774	21370273
170	66104473	5075324
171	67387083	33670194
171	4036973	15281107
171	77277402	4119289
171	69759774	23520833
171	75746300	78427572
172	72624020	27145862
172	69759774	14227987
172	66104755	3302770
172	66104473	10077292
172	75731161	20615875
173	58858617	45681145
173	49882988	47882346
173	69759774	45542926
173	55181525	9223
173	67596545	76998906
174	67387083	4062960
174	72624020	62860439
174	69759774	9448373
174	66104473	50650
174	75731161	16838651
175	49891925	170333
175	60322505	70984276
175	25303707	21438003
175	4146576	26692522
175	63662981	60929882
176	60322505	37196658
176	1414921	27050403
176	226545	60552462
176	73263882	75381707
176	25303707	835157
177	60322505	43834296
177	49891925	39732133
177	24051690	71310774
177	5616384	59947696
177	25303707	1847057
178	60322505	53335135
178	23670841	311401
178	18287344	38751971
178	4567598	37092860
178	73263882	21464095
179	60322505	20154847
179	37634973	48833041
179	39019161	56358777
179	49891925	43705185
179	66317382	1570072
180	2649947	62566206
180	15143713	161883
180	41994482	53496424
180	64789378	5909599
180	72624020	2128950
181	2649947	50882022
181	78256342	74906229
181	4607152	30862029
181	1038280	31142544
181	78396172	29803312
182	2649947	50305640
182	71484847	7398
182	78292907	54686533
182	56272178	39548675
182	78256342	24295969
183	2649947	53779659
183	56272178	46420317
183	62528684	46530282
183	1038280	37188422
183	604486	17081128
184	15462864	12266
184	2649947	986182
184	4607152	46600473
184	62528684	57147096
184	58562797	35455638
185	78088507	161883
185	4607152	43717327
185	11180149	63948316
185	5042951	47761177
185	3201	36056076
186	78088507	18906
186	29027916	47322010
186	44854826	7754370
186	40951831	37419770
186	45391102	28712146
187	78088507	25519718
187	29027916	64240712
187	44854826	1862923
187	40951831	33177861
187	67525474	842224
188	78088507	68824274
188	60660687	54133307
188	41994159	39182554
188	36096878	3201
188	407233	183503
189	78088507	480936
189	7157316	893563
189	9441061	4480666
189	66018134	9736120
189	67958010	4686460
190	63662981	58884863
190	3201	706999
190	15462864	19363014
190	17987598	30601152
190	77375535	27566216
191	60779659	27908263
191	17987598	41969333
191	66104473	75408105
191	49213501	656979
191	75731161	28616
192	60779659	11338826
192	77391537	89732
192	17987598	10215914
192	66104473	4677237
192	15462864	3176466
193	17987598	8406655
193	60779659	19207502
193	75783166	996149
193	15462864	5220650
193	49213501	20860737
194	60779659	59691369
194	77391537	62833608
194	49213501	51161289
194	68168768	18314899
194	66104473	1498102
195	52658372	4036973
195	66104473	36083385
195	75731161	59317908
195	66104755	67940306
195	5042951	407233
196	52658372	7628891
196	73378834	5748450
196	64789378	9403552
196	66222507	66341789
196	72624020	66600846
197	52658372	6736363
197	78159435	44534652
197	70156666	64301884
197	70432	85631
197	43771647	5011755
198	52658372	61580
198	45159528	41594465
198	4827706	8946
198	31485534	66001552
198	53068752	51294095
199	52658372	21438003
199	43771647	407233
199	76695870	857605
199	20860737	54664650
199	4769321	41442860
200	1038280	64197042
200	76088934	3700085
200	2322153	17074970
200	413092	944638
200	59311209	72249409
201	1038280	44971098
201	66317382	23568658
201	72624020	62307595
201	69759774	43019609
201	49891925	1908395
202	63662981	8055330
202	74039117	69164293
202	77375535	3691953
202	78092078	37764426
202	4607152	47085138
203	4607152	2934910
203	66104473	70386320
203	1038280	29750893
203	69759774	35659147
203	2649947	76751855
204	1038280	12861486
204	72624020	14972
204	75731161	17912788
204	74039117	21610688
204	66104473	2288302
205	70620180	21377293
205	78256342	11230690
205	18287344	37885483
205	65091614	2923194
205	75746300	11960085
206	4607152	67454670
206	2649947	17572785
206	72624020	16402232
206	60945092	4832828
206	58562797	1997989
207	70620180	23886619
207	62436503	318413
207	65789694	14972
207	47242218	952792
207	30601152	65888401
208	70620180	19997989
208	76830879	6736363
208	33784859	14227987
208	75746300	73475847
208	604486	1674353
209	70620180	950971
209	4270231	33034640
209	316929	10035229
209	22103162	43771647
209	66860948	44234764
210	77391537	2156522
210	66104473	557186
210	75731161	3623060
210	68168768	37040095
210	17987598	38078804
211	77391537	8755061
211	48236990	8283034
211	42472514	53491295
211	18067771	10573305
211	167326	892803
212	77391537	29481838
212	66104473	69594438
212	42472514	1796414
212	65872280	29804797
212	5610322	57049891
213	77391537	53351715
213	60779659	27569062
213	68168768	20615870
213	66104473	37911337
213	46269351	3280462
214	4336217	70198518
214	45637749	48415691
214	38558162	14661057
214	17572785	33993923
214	42472514	10221795
215	77422677	22120953
215	44035599	1598868
215	78256342	22730221
215	65872280	20797753
215	77277402	72242728
216	77422677	47058944
216	22103162	20928420
216	78256342	27566216
216	2649947	77145895
216	16794300	16167377
217	77422677	53063316
217	22103162	46923448
217	58096762	39021261
217	2237839	53416784
217	604486	27693293
218	77422677	59616
218	58945140	77310246
218	64808188	1075179
218	26334743	36096878
218	75977715	15036
219	77422677	44581891
219	58183500	9167123
219	72624020	29343799
219	46269351	27481335
219	75984395	54400216
220	76043986	22760983
220	64789378	31485432
220	3201	69167071
220	4607152	37394465
220	15462864	78148688
221	76043986	14158490
221	51423466	21314066
221	31430089	5642622
221	54620481	35484377
221	26334743	49202119
222	76043986	41914285
222	65936627	23210
222	68563040	59176027
222	63662981	19516681
222	68168768	51470343
223	76043986	14285
223	68563040	25220
223	76802291	15184877
223	63662981	67454670
223	75731161	5045759
224	76043986	33778045
224	78144589	34061548
224	78132602	30863772
224	65789694	19373832
224	65091614	35824936
225	61126352	73123512
225	9441061	24054799
225	66018134	51404222
225	49321811	53984766
225	66711177	30830212
226	61126352	25523
226	1967733	75210974
226	72371677	27693293
226	8739390	25598628
226	1732846	65950731
227	4607152	26956099
227	604486	67420806
227	1777495	7950358
227	1038280	4153008
227	60945092	2041642
228	61126352	51756257
228	56768571	25982350
228	73013274	33558290
228	74845559	55688418
228	20837956	54990614
229	63662981	66774578
229	17987598	27481335
229	51041610	52773150
229	72624020	78113392
229	15462864	30831536
230	70190212	17204799
230	61443482	48715673
230	11180149	14662101
230	75783166	62365540
230	1777495	63945078
231	70190212	39922670
231	2387970	38442646
231	73378834	21576157
231	14770397	318413
231	1038280	16436055
232	70190212	69664162
232	70869001	2791110
232	68168768	22760833
232	68563040	47170708
232	65936627	19334164
233	70190212	1290557
233	5788461	13503257
233	59777041	9054429
233	36920393	1378250
233	5249765	25260082
234	70190212	15724174
234	54137111	3728000
234	61443482	12207392
234	61407104	76996
234	12760564	72418328
235	56738	53133381
235	36096878	38670665
235	78132602	2363629
235	3201	596277
235	14414065	40655539
236	56738	36446049
236	9534983	43921696
236	2521102	18403
236	303486	50145611
236	70620180	39000848
237	56738	14461309
237	78256342	52054307
237	36096878	322915
237	70620180	286069
237	2521102	31468613
238	78256342	52089932
238	56738	64503842
238	78132602	2388886
238	65091614	33501440
238	604486	3176466
239	56738	30562
239	36096878	51470343
239	9534983	8597086
239	60660687	5734240
239	33148906	32552139
240	74330291	55569888
240	67057235	52352582
240	11373849	50773876
240	54796255	66961904
240	54051136	43169442
241	74330291	76455149
241	11373849	76753043
241	58019317	57169339
241	9528025	24054799
241	62528684	5292694
242	74330291	47242218
242	11373849	23547123
242	67057235	62219927
242	54796255	77850423
242	62528684	1440307
243	74330291	577886
243	11373849	58749955
243	43656538	34858148
243	64789378	39271639
243	62528684	54405493
244	74330291	4742308
244	36277736	22615652
244	11373849	57103423
244	54051136	74018311
244	73730263	69124573
245	54137111	41299794
245	15361	20344376
245	11180149	62904359
245	12760564	78066172
245	76043408	51584087
246	54137111	24979660
246	11180149	18341
246	61407104	55823152
246	12760564	19374248
246	15361	56127293
247	38454300	75408105
247	28267409	29266
247	54137111	25220
247	3926794	53487603
247	11180149	67633513
248	982249	58988962
248	166380	1065362
248	23376581	3118600
248	54137111	936363
248	4769321	43446183
249	54137111	1187
249	11180149	9170159
249	23762519	70450211
249	70190212	6499010
249	2240837	25975323
250	74330291	54530881
250	11373849	29472173
250	9528025	32985157
250	58019317	76197486
250	72624020	42736510
251	11373849	66740805
251	56272178	20429570
251	74330291	743972
251	58606900	13630663
251	2322153	59362417
252	9503738	40150388
252	11373849	70620180
252	54620481	46465898
252	45681145	45588925
252	74330291	74039117
253	11373849	34995146
253	74330291	50036569
253	69759774	8128856
253	9503738	74977762
253	72624020	34633465
254	74330291	47564735
254	11373849	10914387
254	72624020	5561
254	9528025	1455062
254	58019317	10136563
255	1777495	53065847
255	24458151	1219664
255	5042951	60189549
255	75783166	10129659
255	4607152	1673867
256	1777495	66001552
256	70156666	67864554
256	777174	65498212
256	66222507	29460546
256	23423379	2720954
257	24458151	73374461
257	1777495	71708395
257	5042951	84237
257	50737844	17066992
257	53335135	33949413
258	46676535	2730882
258	5042951	69303299
258	78142570	31877832
258	53335135	42077350
258	68360178	5734240
259	24458151	63948316
259	77277402	75101438
259	69759774	73664834
259	65872280	85029
259	66317382	23568658
260	164600	78141628
260	15143713	44783487
260	2649947	511466
260	37719142	72216155
260	73378834	20259348
261	2649947	21766677
261	1505381	28243188
261	1038280	161883
261	52658372	15702071
261	33778045	3878
262	164600	32060592
262	1831675	54686533
262	54361643	160506
262	28563687	1041204
262	50446830	33742208
263	164600	14891304
263	36277736	74864801
263	73730263	33454450
263	74330291	8406655
263	78458696	31477756
264	164600	77784514
264	37719142	6230931
264	1505381	21342168
264	2649947	58749955
264	74330291	62528684
265	295445	741104
265	66104755	13403260
265	23423379	69282972
265	51041610	4498317
265	71855084	8193519
266	295445	60976257
266	71855084	19207502
266	23423379	59734460
266	5837003	34641430
266	75138286	3485752
267	295445	52754183
267	66104755	25162865
267	61443482	1136479
267	73378834	44059332
267	75783166	1363296
268	15361	41047035
268	295445	50882022
268	9167123	50785023
268	12760564	11081176
268	61443482	7869341
269	15361	48508780
269	9167123	3650356
269	66104473	25816276
269	41994159	35867897
269	72216238	2950924
270	295445	66569125
270	407233	72371677
270	5042951	1612997
270	72216238	14907562
270	66104473	10035229
271	3797013	54141066
271	407233	17304991
271	3201	26141341
271	5042951	39271639
271	14414065	8707155
272	295445	5723289
272	407233	34534118
272	41994159	33512861
272	66104755	1589303
272	5042951	26334743
273	407233	13690575
273	11499338	77250898
273	706999	28516912
273	36096878	29804797
273	69482866	43681421
274	1038280	2148933
274	706999	17259629
274	43656538	12675756
274	407233	55690224
274	25256459	78115984
275	74550670	33175921
275	68055327	26592825
275	17376728	47319644
275	2322153	31998221
275	27248938	4360231
276	74550670	3804402
276	78140609	62607005
276	50305640	39412349
276	58858617	10174
276	78458696	52966622
277	74550670	61580
277	4607152	47896295
277	60945092	36126852
277	74970752	74980602
277	74039117	1460103
278	74550670	1997989
278	31745558	5723289
278	55496873	78142570
278	37634973	23376581
278	72624020	28474959
279	74550670	20324344
279	6960765	64176530
279	73350077	22343496
279	25249780	74864801
279	77277402	12385
280	37719142	19835615
280	61443482	31657115
280	295445	1530612
280	73361785	5642622
280	76043408	53489192
281	37719142	1977225
281	164600	9399605
281	74330291	9251623
281	7214369	75994590
281	14414065	1672489
282	295445	43561218
282	66104755	42472514
282	72216238	361157
282	41994159	2355918
282	5042951	3728109
283	5042951	49882988
283	14414065	78396172
283	46676535	52773150
283	3201	22939
283	41994159	28563687
284	37719142	74313930
284	66104755	576444
284	1505381	19287844
284	13165796	73951912
284	10854775	33773751
285	53335135	390214
285	61407104	1248833
