64	61547718
64	21523
64	14179835
64	24833746
65	51404222
65	59892172
65	61541925
65	1881010
65	67219182
66	51404222
66	1003781
66	97922
66	53278126
66	390214
67	51404222
67	367329
67	76053249
67	3788923
67	40662884
68	51404222
68	44235664
68	74914188
68	311401
68	31405724
69	51404222
69	2105051
69	1059791
69	26000
69	1881010
70	9054429
70	57395711
70	10711453
70	14343887
70	17290783
71	9054429
71	10711453
71	50569499
71	57169104
71	1205439
72	9054429
72	1853175
72	61547718
72	68440670
72	43705185
73	68440670
73	9054429
73	17290783
73	57169104
73	78052490
74	9054429
74	60763744
74	57395711
74	1205439
74	17290783
75	1360091
75	46465898
75	43502368
75	40409788
75	27141012
76	1360091
76	14179835
76	46465898
76	27141012
76	43502368
77	35699507
77	62295363
77	21523
77	66740805
77	64415394
78	1360091
78	1237612
78	46465898
78	43502368
78	14405160
79	43502368
79	1360091
79	46465898
79	40409788
79	27141012
80	46465898
80	27569062
80	54550729
80	66740805
80	8220913
81	46465898
81	27569062
81	1360091
81	7950358
81	8220913
82	46465898
82	27569062
82	6107563
82	8220913
82	46724044
83	46465898
83	1155664
83	413092
83	4949370
83	18313757
84	46465898
84	1155664
84	26078035
84	27569062
84	4546462
85	27569062
85	46465898
85	10711453
85	27141012
85	78052490
86	27569062
86	46465898
86	78052490
86	50569499
86	10667750
87	27569062
87	46465898
87	66001552
87	78052490
87	52840911
88	27569062
88	46465898
88	98770
88	75995640
88	46724044
89	27569062
89	46465898
89	9448193
89	19835615
89	50211107
90	18314899
90	8160211
90	33025196
90	277956
90	6092601
91	14756009
91	35699507
91	7049330
91	9617564
91	8160211
92	40409788
92	55986595
92	42368614
92	33025196
92	32472154
93	33025196
93	54550729
93	10667750
93	27569062
93	10159567
94	40257392
94	8892368
94	7628891
94	33025196
94	623686
95	17290783
95	68440670
95	30867546
95	40354723
95	15966023
96	17290783
96	29954
96	76401012
96	3039388
96	17740009
97	7049330
97	17290783
97	28071238
97	7583202
97	71066378
98	17290783
98	23589578
98	37188422
98	64415394
98	58690
99	37419781
99	17290783
99	49906854
99	57395711
99	58749955
100	70302439
100	75408105
100	50485535
100	1908395
100	34204639
101	70302439
101	21523
101	34204639
101	17766052
101	4173255
102	70302439
102	21393064
102	21523
102	32472154
102	12994741
103	70302439
103	19516681
103	25829369
103	21393064
103	40257392
104	70302439
104	1908395
104	40257392
104	16167377
104	34204639
105	72719794
105	40257392
105	75408105
105	40914533
105	70302439
106	453086
106	361157
106	12994741
106	72719794
106	3062721
107	72719794
107	75408105
107	17727869
107	15677650
107	1935504
108	68990413
108	50827978
108	7437547
108	64703342
108	54397496
109	72719794
109	57024219
109	75408105
109	40257392
109	41755648
110	55986595
110	63359350
110	74989697
110	54655906
110	34641430
111	55986595
111	38180687
111	55375136
111	28616
111	55213052
112	41144410
112	3145356
112	44632031
112	6596
112	155555
113	55986595
113	77830283
113	66740805
113	78148688
113	40409788
114	55986595
114	44401568
114	55482316
114	2871644
114	43717327
115	39182554
115	263636
115	60763744
115	54550729
115	52036598
116	39182554
116	263636
116	2368264
116	55482316
116	9448193
117	67454670
117	39182554
117	25280
117	52255459
117	60763744
118	39182554
118	14923645
118	10711453
118	60763744
118	78052490
119	39182554
119	58469254
119	67944516
119	64415394
119	61547718
120	2506529
120	66740805
120	59211466
120	40409788
120	60320598
121	2506529
121	66740805
121	40409788
121	32472154
121	67200581
122	69303299
122	75656923
122	75645118
122	57410739
122	57667862
123	40409788
123	2506529
123	68990413
123	32472154
123	50827978
124	40409788
124	59211466
124	76401012
124	18314899
124	42368614
125	8160211
125	9448193
125	30862029
125	38156432
125	78149844
126	8160211
126	7628891
126	31108124
126	43204217
126	7223383
127	8160211
127	15702071
127	42368614
127	7049330
127	44632031
128	8160211
128	1460103
128	50565707
128	72592334
128	1600294
129	78084891
129	72202609
129	75994590
129	55569888
129	55836870
130	38156432
130	1977225
130	52821475
130	4960605
130	7095986
131	11692451
131	14445573
131	22072718
131	49861393
131	6363561
132	38156432
132	64176530
132	18314899
132	14408479
132	21865
133	38156432
133	28777533
133	70386320
133	54109699
133	14445573
134	38156432
134	28777533
134	22369406
134	70386320
134	1062532
135	9583985
135	19172663
135	76154132
135	2368264
135	58469254
136	9583985
136	990648
136	18313661
136	40354723
136	253279
137	9583985
137	2025734
137	14333272
137	37848137
137	8416103
138	9583985
138	63513679
138	43769798
138	344922
138	8278198
139	9583985
139	15291723
139	43705185
139	56498399
139	4960605
140	26266110
140	183403
140	3869283
140	322337
140	44577560
141	14405160
141	41027689
141	64176530
141	3286366
141	15291723
142	1853175
142	11924
142	16163635
142	1745670
142	15440540
143	26266110
143	22589574
143	68581881
143	60992857
143	28801798
144	26266110
144	22044506
144	4111503
144	54889445
144	322337
145	13526929
145	40946774
145	24515308
145	15368504
145	443294
146	13526929
146	59892172
146	22714727
146	21573718
146	55986595
147	25264546
147	62302975
147	13526929
147	1422176
147	21573718
148	61541925
148	13526929
148	19172663
148	61547718
148	3710117
149	13526929
149	21573718
149	46465898
149	25056220
149	24515308
150	1532719
150	1006293
150	33119
150	58817421
150	7381
151	1532719
151	1006293
151	7381
151	20756967
151	74265399
152	1006293
152	1532719
152	149353
152	22072718
152	500952
153	1532719
153	1006293
153	1181008
153	1164
153	149353
154	1532719
154	24684701
154	6338699
154	53534260
154	1367992
155	8402086
155	1363296
155	467899
155	3135830
155	734256
156	65980009
156	43769798
156	8402086
156	25056220
156	10571004
157	349771
157	21523
157	61547718
157	3907217
157	13526929
158	43769798
158	65980009
158	25056220
158	21523
158	61547718
159	8402086
159	48520204
159	3135830
159	149353
159	27075922
160	14923645
160	313565
160	5626
160	34204639
160	106238
161	1988689
161	1908395
161	14923645
161	66026469
161	65434605
162	42579971
162	67911196
162	14923645
162	40888645
162	50336055
163	15271
163	26044860
163	47489445
163	10221795
163	22795783
164	14923645
164	61547718
164	440706
164	39182554
164	6092601
165	54550729
165	1831675
165	34986220
165	28616
165	20615875
166	98770
166	54550729
166	1831675
166	8160211
166	7437547
167	54550729
167	67219182
167	48589354
167	35151113
167	54655906
168	23776072
168	235550
168	767937
168	34986220
168	33731122
169	54550729
169	6129664
169	40922
169	31300489
169	42304736
170	67321086
170	14756009
170	14402929
170	7049330
170	183403
171	67321086
171	14402929
171	21657133
171	43502368
171	7049330
172	67321086
172	14402929
172	7049330
172	77815635
172	44632031
173	1360091
173	46465898
173	27569062
173	27141012
173	7950358
174	233488
174	53587467
174	35699507
174	173926
174	22589574
175	67219182
175	34413019
175	55443695
175	1810201
175	48411649
176	67219182
176	74705461
176	67321086
176	44632031
176	46975535
177	72216238
177	14414065
177	97914
177	17122264
177	67219182
178	67219182
178	55443695
178	60595691
178	51097123
178	34413019
179	67219182
179	74705461
179	64439717
179	54655906
179	25904910
180	42368614
180	51097123
180	97922
180	55986595
180	25904910
181	42368614
181	5767980
181	77830283
181	75607223
181	11958464
182	42368614
182	32472154
182	48638451
182	42358441
182	40409788
183	42368614
183	1360091
183	46465898
183	43502368
183	27569062
184	42368614
184	97922
184	55986595
184	51097123
184	7174467
185	59211466
185	77830283
185	78149844
185	40409788
185	64415394
186	59211466
186	77830283
186	66740805
186	40409788
186	62365540
187	78148688
187	40409788
187	78149844
187	63359350
187	77830283
188	59211466
188	40409788
188	63359350
188	55986595
188	11864935
189	77830283
189	39541470
189	40409788
189	62008819
189	63359350
190	52066136
190	72624020
190	74550670
190	22103162
190	43107372
191	52066136
191	75768013
191	77275260
191	22589574
191	5721283
192	25256459
192	56830451
192	410858
192	6260894
192	13743601
193	52066136
193	76830879
193	59734460
193	73084157
193	60945092
194	52066136
194	21175462
194	53609258
194	41990930
194	40417621
195	24364159
195	12989981
195	787776
195	275768
195	19948728
196	24364159
196	2828651
196	317552
196	25413696
196	487354
197	24364159
197	5723289
197	289860
197	52777879
197	46676
198	40201554
198	24364159
198	68581881
198	12989981
198	787776
199	24364159
199	68581881
199	18543448
199	44632031
199	35887507
200	42358441
200	62008819
200	35026656
200	44632031
200	74341249
201	7049330
201	11989095
201	42358441
201	77815635
201	33548913
202	42358441
202	31555837
202	34809573
202	53351715
202	33870490
203	74989697
203	42358441
203	5717580
203	77310514
203	14669989
204	74989697
204	25904910
204	55986595
204	14669989
204	40409788
205	33548913
205	57720057
205	19822072
205	8160211
205	19864858
206	57169104
206	43705185
206	21523
206	33548913
206	42368614
207	57720057
207	48638451
207	33548913
207	195552
207	9912495
208	33548913
208	46572604
208	57720057
208	56906363
208	48638451
209	57720057
209	195552
209	33548913
209	48638451
209	46572604
210	1237612
210	61547718
210	9617564
210	8220913
210	14179835
211	1237612
211	322337
211	35699507
211	48833041
211	9617564
212	1237612
212	14405160
212	349771
212	7950358
212	78053249
213	1237612
213	41575347
213	43502368
213	35699507
213	67944516
214	1237612
214	971437
214	14923880
214	5660713
214	57193995
215	29843595
215	55986595
215	44632031
215	42368614
215	6092601
216	29843595
216	2685091
216	44969812
216	74016321
216	869033
217	58162731
217	60084964
217	3186372
217	32985157
217	2862
218	29843595
218	2685091
218	64176530
218	38156432
218	44969812
219	29843595
219	2685091
219	47322010
219	44969812
219	57410739
220	52036598
220	57169104
220	66740805
220	43705185
220	21523
221	64435256
221	52036598
221	25243646
221	22615652
221	56943758
222	52036598
222	57410739
222	38177754
222	37121257
222	59205557
223	52036598
223	51756257
223	39182554
223	7113944
223	62379097
224	52036598
224	67944516
224	440706
224	67321086
224	15702071
225	213214
225	173332
225	3257325
225	51443362
225	77080272
226	213214
226	77080272
226	43502368
226	233488
226	3257325
227	213214
227	43502368
227	77080272
227	3257325
227	1360091
228	213214
228	233488
228	21638340
228	44577560
228	67911196
229	213214
229	43502368
229	39182554
229	64415394
229	1853175
230	8887731
230	54550729
230	3691953
230	8278198
230	42368614
231	66001552
231	55375136
231	19172663
231	67944516
231	55986595
232	67944516
232	8278198
232	69664162
232	8887731
232	71099027
233	19172663
233	8278198
233	55375136
233	55482316
233	66001552
234	56101876
234	46336825
234	19172663
234	31108124
234	20097586
235	64703342
235	21638340
235	8416103
235	440706
235	11338826
236	64703342
236	57667862
236	19597401
236	49837457
236	67200581
237	64703342
237	21523
237	57169104
237	61541925
237	1853175
238	64703342
238	21638340
238	39109491
238	440706
238	61547718
239	64703342
239	24241139
239	1338683
239	30861099
239	4044867
240	78149844
240	73713333
240	831350
240	77557393
240	12989981
241	78149844
241	73713333
241	34061548
241	51203
241	45413683
242	59654517
242	34514105
242	78149844
242	11338826
242	18411966
243	78148688
243	30577257
243	78149844
243	57410739
243	30862029
244	78149844
244	57410739
244	78148688
244	60320598
244	55375136
245	48682799
245	57701741
245	11958464
245	48684895
245	1956416
246	48684895
246	20837956
246	29293797
246	19207502
246	48682799
247	48682799
247	34578727
247	48684895
247	57701741
247	18160509
248	48684895
248	48682799
248	57701741
248	27248938
248	29293797
249	48682799
249	48684895
249	1505381
249	73682940
249	66775160
250	19172663
250	61541925
250	21393064
250	55375136
250	55867424
251	19172663
251	21393064
251	61541925
251	67944516
251	32472154
252	19172663
252	60495654
252	52349731
252	13606227
252	55248728
253	19172663
253	32552139
253	39717451
253	152626
253	78561931
254	19172663
254	38177754
254	70156666
254	32552139
254	1407656
255	15702071
255	72738124
255	7153075
255	12385
255	60263099
256	15702071
256	344922
256	78053249
256	14405160
256	328721
257	59864839
257	78084891
257	38869556
257	69644269
257	4039609
258	15702071
258	440706
258	344922
258	34204639
258	72719794
259	15702071
259	440706
259	34204639
259	17363313
259	17766052
260	31294087
260	61541925
260	55867424
260	21523
260	43705185
261	19172663
261	78561931
261	75482895
261	62710263
261	67944516
262	31294087
262	43834296
262	5517556
262	11140732
262	24506903
263	15702071
263	344922
263	14405160
263	78053249
263	21523
264	31294087
264	34045124
264	59317908
264	8642422
264	68581881
265	47378228
265	75995640
265	14179835
265	66740805
265	8220913
266	47378228
266	27141012
266	46465898
266	14179835
266	27569062
267	47378228
267	66775160
267	56498399
267	33809974
267	45580833
268	47378228
268	75995640
268	1222568
268	44738576
268	14179835
269	47378228
269	14179835
269	64781650
269	75995640
269	27141012
270	74989697
270	59317908
270	77310514
270	348692
270	14669989
271	60320598
271	78148688
271	55986595
271	40409788
271	55867424
272	74989697
272	59317908
272	41224221
272	1248833
272	78149844
273	74989697
273	14669989
273	78148688
273	64439717
273	63359350
274	74989697
274	59317908
274	78149844
274	71300141
274	77310514
275	574759
275	22732293
275	70198518
275	15291723
275	16928506
276	574759
276	22732293
276	70198518
276	741104
276	16928506
277	574759
277	22732293
277	741104
277	70198518
277	7950358
278	574759
278	22732293
278	70198518
278	15497991
278	35708672
279	574759
279	69232536
279	22732293
279	189749
279	3434148
280	74341249
280	57169104
280	35699507
280	40409788
280	73713333
281	74341249
281	64762746
281	18543448
281	67944516
281	61547718
282	74341249
282	60332185
282	13526929
282	35699507
282	3737445
283	74341249
283	40409788
283	32472154
283	52036598
283	3737445
284	74341249
284	13038078
284	45558284
284	335109
284	63569430
285	50569499
285	78052490
285	52840911
285	10711453
285	64781650
286	50569499
286	71723429
286	37862957
286	62710263
286	73558859
287	54133307
287	50569499
287	8220913
287	64692781
287	4496518
288	50569499
288	78052490
288	52840911
288	67200581
288	68990413
289	50569499
289	5855043
289	8642531
289	296950
289	46674180
290	9617564
290	14402929
290	3804402
290	56941030
290	34514105
291	14402929
291	67321086
291	827635
291	7049330
291	26424742
292	1796414
292	75449252
292	2032752
292	971437
292	28071238
293	35699507
293	322337
293	10747995
293	22589574
293	41575347
294	14402929
294	67321086
294	26424742
294	30861099
294	7049330
295	76690522
295	73455792
295	73291755
295	50073184
295	76385892
296	73291755
296	76690522
296	25081409
296	62446374
296	586357
297	73455792
297	76690522
297	73291755
297	50073184
297	59982100
298	76385892
298	72607666
298	76690522
298	50785023
298	73291755
299	73291755
299	57024219
299	586357
299	1164
299	76690522
300	72970020
300	67064736
300	1091054
300	59892172
300	59982100
301	70984276
301	72970020
301	76093849
301	29462241
301	53328419
302	72970020
302	78105489
302	68212199
302	73248112
302	61541925
303	72970020
303	73176768
303	50254576
303	29462241
303	367329
304	72970020
304	46975535
304	73291755
304	74705461
304	78525586
305	76996
305	1091054
305	164600
305	26760516
305	72970020
306	34676768
306	50569499
306	76996
306	78052490
306	1091054
307	1091054
307	76996
307	11737468
307	23210
307	30867546
308	1091054
308	64563432
308	54361643
308	14923880
308	32402755
309	1091054
309	26760516
309	13793747
309	1041204
309	487132
310	52840911
310	49837457
310	50569499
310	16167377
310	43502368
311	52840911
311	30012394
311	36171096
311	4891153
311	50569499
312	52840911
312	20928420
312	4891153
312	35673556
312	7214369
313	52840911
313	78052490
313	66740805
313	55375136
313	8278198
314	52840911
314	60320598
314	50569499
314	78148688
314	55375136
315	2506529
315	68162942
315	66740805
315	21523
315	63513679
316	68162942
316	78148688
316	57410739
316	55375136
316	68990413
317	68162942
317	67219182
317	55375136
317	25904910
317	55867424
318	68162942
318	76401012
318	22072718
318	18411966
318	43705185
319	66740805
319	77830283
319	40409788
319	42368614
319	59211466
320	35323360
320	46798538
320	39541470
320	59453945
320	6092601
321	14408479
321	14338608
321	349771
321	46201232
321	14756009
322	35323360
322	25260082
322	43662588
322	73196815
322	54248486
323	14408479
323	29167845
323	14338608
323	349771
323	38156432
324	1460103
324	5987648
324	37848137
324	1600294
324	40678189
325	13793747
325	54361643
325	306769
325	34913748
325	73250406
326	13793747
326	43780204
326	4214
326	487132
326	78458696
327	13793747
327	164600
327	15143713
327	41994482
327	3280462
328	13793747
328	14263
328	41644056
328	173926
328	11934455
329	13793747
329	33148906
329	3176466
329	42472514
329	74330291
330	30867546
330	19207502
330	6960765
330	78266823
330	35741423
331	30867546
331	16163635
331	6960765
331	1091054
331	36277736
332	30867546
332	322337
332	183403
332	372266
332	72970020
333	30867546
333	3053507
333	16163635
333	36277736
333	19207502
334	43780204
334	2720954
334	12386904
334	41224221
334	1041204
335	51157287
335	87210
335	63822450
335	14179835
335	37862957
336	51157287
336	10531718
336	62008819
336	30861099
336	62117133
337	87210
337	51157287
337	63822450
337	37862957
337	349771
338	78084891
338	68990413
338	10140499
338	54452801
338	73207793
339	51157287
339	87210
339	14179835
339	63822450
339	61541925
340	1222568
340	67064736
340	63087895
340	50073184
340	1091054
341	1222568
341	574759
341	22732293
341	41171338
341	3056879
342	1222568
342	42368614
342	13793747
342	44632031
342	63087895
343	1222568
343	67064736
343	63087895
343	67321086
343	15702071
344	1222568
344	68581881
344	44632031
344	38870173
344	54033657
345	11273721
345	22589574
345	53587467
345	233488
345	10747995
346	11273721
346	73654860
346	15966023
346	44632031
346	57169104
347	11273721
347	15291723
347	41909048
347	43717327
347	40354723
348	11273721
348	30012394
348	1338683
348	15702071
348	10140499
349	11273721
349	27569062
349	54550729
349	57169104
349	54088366
350	34676768
350	76996
350	3907217
350	71098741
350	2932246
351	34676768
351	1853175
351	3907217
351	61547718
351	26266110
352	34676768
352	46572604
352	76996
352	54397496
352	8892368
353	34676768
353	76996
353	55986595
353	54074489
353	44632031
354	34676768
354	76996
354	470314
354	50211107
354	31405724
355	3907217
355	14408479
355	10159567
355	24833746
355	453086
356	3907217
356	2932246
356	3710117
356	67944516
356	43705185
357	49729992
357	35484377
357	20067629
357	2932246
357	11230690
358	3907217
358	453086
358	61547718
358	349771
358	21523
359	263636
359	2368264
359	1988689
359	3907217
359	565742
360	44738576
360	831350
360	66567874
360	73654860
360	55213052
361	44738576
361	66567874
361	73654860
361	831350
361	5099023
362	44738576
362	54361643
362	32402755
362	73654860
362	5099023
363	44738576
363	14179835
363	7437547
363	57169104
363	349771
364	44738576
364	43502368
364	73654860
364	64415394
364	47378228
365	73654860
365	48833041
365	58716496
365	2862
365	892803
366	73654860
366	1338683
366	1181008
366	31142544
366	20067629
367	51756257
367	1592956
367	73654860
367	19597401
367	54088366
368	75995640
368	73654860
368	40409788
368	7437547
368	57169104
369	73654860
369	76401012
369	11273721
369	6092601
369	7583202
370	21573718
370	15702071
370	73654860
370	61541925
370	344922
371	21573718
371	62302975
371	20903754
371	19148519
371	25781
372	21573718
372	73654860
372	4907086
372	29334863
372	38277667
373	21573718
373	38277667
373	44738576
373	46246338
373	13526929
374	21573718
374	18101603
374	38277667
374	29334863
374	4907086
375	76093849
375	70984276
375	64439717
375	8930788
375	8946593
376	76093849
376	11717542
376	61082569
376	64703342
376	67200581
377	76093849
377	21175462
377	22159429
377	70984276
377	367329
378	76093849
378	69867945
378	2288302
378	61891
378	73713333
379	76093849
379	36510964
379	66805270
379	51687009
379	19597401
380	43502368
380	60320598
380	55867424
380	40409788
380	61541925
381	60320598
381	65575555
381	21573718
381	367329
381	1862027
382	60320598
382	71300141
382	59982100
382	57410739
382	61541925
383	55986595
383	60320598
383	12265304
383	63359350
383	40409788
384	40409788
384	42368614
384	55867424
384	66740805
384	77830283
385	9835466
385	40201554
385	3056879
385	1061157
385	19864858
386	9835466
386	6152185
386	40201554
386	233488
386	40973765
387	9835466
387	35699507
387	64415394
387	233488
387	173926
388	9835466
388	40201554
388	67219182
388	66001552
388	41731546
389	9835466
389	53135263
389	57391332
389	55181525
389	22113059
390	470314
390	78053249
390	21523
390	61547718
390	35699507
391	72592334
391	7223383
391	25243646
391	30862029
391	42368614
392	838989
392	40891
392	5244
392	5205299
392	28071238
393	14539
393	38293879
393	46821647
393	19172663
393	22072718
394	470314
394	43502368
394	54550729
394	61547718
394	64415394
395	7437547
395	41171338
395	1205439
395	9054429
395	30830212
396	7437547
396	69232536
396	39068271
396	72592334
396	60084964
397	15143713
397	7437547
397	586357
397	49263763
397	12103809
398	6793569
398	26995871
398	50890026
398	23776072
398	23265863
399	49263763
399	41651252
399	7420632
399	15143713
399	29462241
400	31405724
400	48682799
400	1505166
400	48684895
400	25056220
401	31405724
401	48682799
401	44235664
401	55690224
401	32760230
402	985619
402	2711317
402	78559522
402	75411693
402	9223
403	31405724
403	44235664
403	57554825
403	19207502
403	78266823
404	31405724
404	48682799
404	48684895
404	4141563
404	27759167
405	42639996
405	43169442
405	8930508
405	8930788
405	1505381
406	42639996
406	43169442
406	47085138
406	25480920
406	55582305
407	42639996
407	43169442
407	48661480
407	47319644
407	75645118
408	42639996
408	61541925
408	21523
408	63513679
408	32472154
409	54088366
409	19597401
409	78092513
409	55569888
409	60263786
410	64415394
410	78149844
410	43502368
410	66740805
410	73713333
411	64415394
411	43502368
411	18543448
411	73713333
411	78149844
412	64415394
412	35699507
412	44738576
412	43502368
412	9617564
413	21638340
413	67944516
413	64415394
413	9583985
413	38442646
414	43502368
414	47378228
414	64415394
414	55375136
414	77080272
415	66740805
415	59211466
415	40409788
415	47349395
415	42368614
416	77830283
416	66740805
416	42368614
416	32472154
416	40409788
417	66740805
417	32472154
417	40409788
417	21523
417	57169104
418	77557393
418	40409788
418	78149844
418	34061548
418	32472154
419	40409788
419	66740805
419	32472154
419	58469853
419	60105148
420	7049330
420	67321086
420	21638340
420	48833041
420	14402929
421	7049330
421	48833041
421	27116291
421	173926
421	233488
422	17766052
422	38156432
422	15497991
422	39830246
422	3700085
423	7049330
423	8160211
423	14405160
423	15702071
423	8220913
424	44577560
424	18313661
424	7049330
424	21638340
424	2156522
425	35699507
425	9617564
425	43502368
425	1237612
425	64415394
426	67321086
426	14402929
426	172777
426	9617564
426	35699507
427	1360091
427	46465898
427	1237612
427	7950358
427	35699507
428	26266110
428	183403
428	322337
428	62285602
428	22044506
429	35699507
429	26266110
429	53587467
429	44577560
429	43808044
430	827635
430	34676768
430	19317802
430	76996
430	1331441
431	827635
431	1853175
431	57265177
431	4080
431	15440540
432	827635
432	7214369
432	30861099
432	13403260
432	55213052
433	827635
433	41102160
433	52591223
433	32612
433	53711676
434	827635
434	54361643
434	1796414
434	213214
434	75530149
435	62365540
435	61541925
435	3691953
435	57410739
435	55375136
436	62365540
436	1851887
436	20258156
436	20615875
436	1219664
437	62365540
437	61541925
437	60320598
437	40409788
437	55986595
438	62365540
438	56358777
438	2685091
438	45153910
438	1592956
439	62365540
439	3878
439	23762519
439	263636
439	36356325
440	7583202
440	62365540
440	53587467
440	10747995
440	233488
441	7583202
441	13609399
441	11518297
441	62379097
441	75607223
442	7583202
442	1191936
442	13609399
442	62365540
442	60763744
443	7583202
443	14402929
443	67321086
443	37662322
443	9617564
444	7583202
444	62365540
444	6107563
444	3710117
444	66567874
445	1796414
445	30861099
445	9835466
445	55913
445	70123605
446	1796414
446	7196522
446	14263
446	52897329
446	30867546
447	1796414
447	30861099
447	10140499
447	420555
447	1831675
448	19363014
448	5660713
448	37862957
448	63822450
448	565742
449	530786
449	1796414
449	36042408
449	58716496
449	43218024
450	65950731
450	55986595
450	11591432
450	2931717
450	177515
451	65950731
451	14179835
451	54550729
451	3691953
451	54133326
452	65950731
452	30946399
452	35659147
452	66535076
452	55986595
453	65950731
453	5017283
453	500952
453	11408311
453	1763082
454	65950731
454	3691953
454	500952
454	54133326
454	11408311
455	7823692
455	10667750
455	10711453
455	27141012
455	78052490
456	29167845
456	21245
456	17363313
456	277956
456	19864858
457	7823692
457	1673867
457	53307338
457	18906
457	1041078
458	34676768
458	55375136
458	7823692
458	14179835
458	32472154
459	18543448
459	8416103
459	18203
459	56073671
459	76196534
460	56906363
460	50827978
460	68990413
460	1908395
460	61541925
461	56906363
461	35699507
461	30012394
461	11273721
461	7049330
462	56906363
462	1592956
462	54088366
462	24417538
462	1041078
463	3238520
463	56906363
463	1249261
463	156428
463	19637
464	56906363
464	453086
464	2506529
464	24833746
464	40409788
465	68440670
465	17290783
465	64415394
465	9054429
465	57169104
466	68440670
466	30830212
466	39182554
466	64692781
466	78052490
467	68440670
467	17290783
467	9617564
467	9448193
467	19835615
468	68440670
468	17290783
468	63087895
468	66567874
468	18411966
469	68440670
469	17290783
469	76401012
469	18543448
469	9448193
470	43693845
470	77310514
470	52897329
470	1248833
470	44276996
471	43693845
471	40190528
471	39039164
471	30059275
471	11934455
472	1360091
472	46465898
472	27141012
472	27569062
472	7950358
473	43693845
473	44276996
473	40201554
473	23280456
473	18104802
474	43693845
474	54248486
474	420555
474	75530149
474	50773876
475	46975535
475	57687371
475	446606
